Year,Month,Day,Hour,Minute,Sensor_ID,Normalized_Temp,Normalized_Vibration,Normalized_Pressure,Normalized_Voltage,Normalized_Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Fault_Type,Fault_Status
2015,1,2,10,25,139,0.7818768388408016,0.3424959474030748,0.5529024646110683,0.5910659612280624,0.4475218322426261,0.9233559413529573,0.32230487467185864,0.5571245056048522,1,1
2015,1,30,22,21,155,0.7017021569339597,0.38395241229279664,0.35758712056843817,0.5504292656592105,0.49211508686240024,0.6704032429770509,0.18759903233652075,0.684139662676597,3,1
2015,1,4,23,11,140,0.6154435036993077,0.32343175613806413,0.532231213453663,0.45306945500388124,0.5358194337904253,0.7012346782492798,0.523352618325011,0.7007814640074196,3,1
2015,1,2,2,40,172,0.5962915319948958,0.3625956578115451,0.6887136199117353,0.7775153873755616,0.2481150229875815,0.6295119888659914,0.05026921134844628,0.5076084267510262,2,1
2015,2,1,22,50,112,0.3348880548926393,0.5002838555468907,0.43977413211885497,0.5253872599954127,0.5233200163710219,0.45424560928652474,0.7990309905844203,0.5590377157540781,2,1
2015,1,23,19,31,122,0.5386224576937895,0.39302020106075386,0.7520364952849047,0.5885890070718891,0.6759991725683551,0.5882698798358439,0.5015327838917896,0.26910473551812164,2,1
2015,1,15,9,38,169,0.5121252919907715,0.5660922166303793,0.45931287809075766,0.5513940493941086,0.5234113012967908,0.35230245075005,0.32522800326904056,0.3174503936312497,1,1
2015,1,5,22,4,110,0.3875891620410533,0.44718543119507126,0.5955683981546188,0.7201569125981213,0.2548259214734559,0.6597459187636435,0.3464383006920132,0.9999261451088052,3,1
2015,1,13,5,40,189,0.40430440358310554,0.4674427912840845,0.6465230170978823,0.5557932704561397,0.671366175417025,0.6725427412927821,0.3208649188324513,0.5079531290678895,3,1
2015,1,17,0,38,142,0.35085528146782996,0.5893235135970974,0.5847420213626324,0.4140154870906411,0.4704263249479151,0.441843576380751,0.350309511567213,0.051993459684029665,2,1
2015,1,13,16,5,134,0.3724044615545969,0.4916827442862405,0.45235014465114387,0.6685104909796639,0.4256962632436228,0.2644944010934176,0.5893064394052931,0.6568812842899673,2,1
2015,1,7,20,23,177,0.532631023521699,0.5759973732072395,0.46989170570518574,0.4834142552616381,0.3880176471383822,0.3627488991753337,0.06214923684005622,0.10523704385213972,3,1
2015,1,14,12,55,192,0.5701073367259303,0.4441775204893094,0.26536291021863456,0.5924817866645543,0.7386243755029144,0.023272653482480667,0.38230318711622413,0.09996723600294054,1,1
2015,1,31,10,50,151,0.5916375550215698,0.5724718685905011,0.43831413987630585,0.3779943528025469,0.22931624845312762,0.21098765346909604,0.013721307458244845,0.46947695419443164,1,1
2015,1,22,17,8,175,0.6169609168284612,0.4625736892272601,0.7197345117069233,0.5289109618841071,0.3529259837638515,0.7318949251499406,0.1093726162427333,0.9746451845040398,1,1
2015,1,17,22,5,174,0.5885499290410109,0.3292548925992723,0.5616584939466064,0.4881158862228675,0.5346911239888338,0.8679278626391007,0.8221414911353322,0.5188582210255794,1,1
2015,1,22,11,45,138,0.6145226908227591,0.5441788677665961,0.624856744670805,0.3527933746412008,0.5320316945307949,0.40437065379734666,0.012871676436642358,0.9600668666488112,2,1
2015,1,16,17,55,145,0.5406265390505466,0.5198488977028064,0.5062857835691109,0.5457772925243602,0.571386197474825,0.7311973002781099,0.05331982494250464,0.5563991438411967,2,1
2015,1,29,4,0,105,0.4451473045196434,0.4283385114795358,0.27522533959621814,0.6004097590686033,0.5073896412181716,0.5342129913882911,0.7549400682368119,0.8311504011050421,1,1
2015,1,29,8,35,115,0.5421342173625497,0.4349631777929635,0.4817402550026214,0.4654083938266683,0.2761217210923645,0.7425559236287328,0.41642198066586,0.5572382403594404,1,1
2015,1,14,14,25,194,0.5452836230261292,0.602598972607005,0.4058416927117137,0.31375990223334227,0.5326905922982105,0.928952868288991,0.8508055633790502,0.11499230051494808,1,1
2015,1,8,1,57,162,0.5381563599784331,0.464697454251337,0.5466466380537047,0.475708333769811,0.38211713538569275,0.9614417192593903,0.9629528755469553,0.6053456303786108,3,1
2015,1,19,4,9,116,0.653401434741995,0.2569723356159891,0.5628083127815398,0.7050115495497967,0.47105818072898137,0.85628179718103,0.6709091628996487,0.09623439406533081,2,1
2015,2,3,15,4,154,0.42306813939919413,0.37370417837988146,0.7226082342963085,0.6231897917399053,0.5332713142898408,0.7520588861657261,0.8766525167344683,0.2685063620686362,3,1
2015,1,23,9,35,138,0.6001591166476667,0.39880698285098964,0.3824037525662883,0.45198331334130254,0.6451937059305671,0.05611446367253517,0.18742222933378944,0.08213053075682988,3,1
2015,1,24,23,7,188,0.48730804708395026,0.47102975079351195,0.34936937996138195,0.4200564705349834,0.5290819394221625,0.9431380247896776,0.6033035825573617,0.2236450124456823,1,1
2015,1,2,11,56,139,0.8478347389492767,0.4342774545867801,0.45648499518300933,0.4119271705004074,0.6845827017568455,0.9558039186127069,0.9367560330184211,0.596455710964651,1,1
2015,1,12,2,28,121,0.4069514121331896,0.5767567043745208,0.5536678411896017,0.6953020289895528,0.6395852373269926,0.7401623897835755,0.028682354610160676,0.9547458056041431,1,1
2015,1,14,10,42,108,0.6335133453522522,0.41184201660458924,0.35390696569586055,0.5685944499223929,0.3330977814386554,0.8011795388549274,0.8535573060409692,0.25776124322432004,2,1
2015,2,3,17,2,179,0.586722995722216,0.4970876500163482,0.6069958021906202,0.3900674442665472,0.4138939095323166,0.8473025505515437,0.5033162810879873,0.637271239586737,3,1
2015,1,1,16,21,149,0.5386403158064279,0.5040681324499832,0.4544511227550125,0.6358975223995202,0.3896583459778588,0.7721941476415584,0.8825219535274803,0.09044188869626717,1,1
2015,1,20,3,19,160,0.6139965964305703,0.3767352171674931,0.38068722960367235,0.456799955548506,0.52587365365343,0.8073003686238889,0.9378681716331572,0.16292329605090755,1,1
2015,2,1,6,48,168,0.6244042429080349,0.4683342223146054,0.39767561885734937,0.5748162290477762,0.382660346520097,0.21956994828483506,0.5516567570407863,0.8441554014297903,2,1
2015,1,15,19,18,186,0.45676344766089577,0.35919067561199614,0.36081126016664017,0.444660994040177,0.5845397337817346,0.19543998148193478,0.03568511078453344,0.5233579907789577,2,1
2015,2,1,18,4,101,0.3861443788205584,0.523014975661065,0.4860099393651701,0.6525777152837933,0.22730135762486178,0.012788329535981042,8.434697043957495e-05,0.987657419795127,3,1
2015,1,25,3,56,106,0.4223531417780617,0.5891424313240081,0.7585541103642444,0.5390212160657628,0.33889280640979386,0.8079564357327844,0.750639159058602,0.9777256901332088,1,1
2015,1,29,9,26,145,0.4211817052709849,0.5593287017462482,0.48552273945884045,0.6814328654145212,0.5767190558905335,0.7713309032236264,0.7019067373433858,0.7495898430216964,2,1
2015,1,14,14,25,162,0.5427836214160484,0.42056259816772834,0.46642257990554403,0.47341925899017795,0.4883871556450403,0.2111590368956497,0.1717255607913328,0.8803283068151068,3,1
2015,1,5,4,0,194,0.4518776245223906,0.45073840682808897,0.2935364814980855,0.6421139750648055,0.5836129367275796,0.7873194224283911,0.6023838988440989,0.08264528888287552,2,1
2015,1,7,22,34,106,0.3949146839528939,0.4747839267098195,0.7416599556453708,0.49465462581286107,0.5973416539360598,0.046395788964230106,0.2826914561708257,0.04765194216965282,3,1
2015,1,5,23,1,109,0.6042793264880737,0.40589459580790926,0.47547474479333063,0.43889702069574693,0.6022513222948576,0.4840685275690566,8.434697043957495e-05,0.07983462026418202,3,1
2015,1,1,0,23,111,0.4748212013731153,0.48830093185803264,0.4983806978001756,0.5353716581125066,0.5094674942370357,0.45392975112691064,0.1914885188222084,0.371577602467295,3,1
2015,1,1,0,32,139,0.329557481951069,0.3988375948677154,0.3689973804696242,0.5886981977212102,0.5278980408836607,0.40091776691825093,0.05817404070254021,0.10183568243783561,1,1
2015,1,13,18,48,111,0.6191453763581446,0.5372076416440644,0.6204600012123345,0.5153559466103569,0.2597184730234467,0.678121835495278,0.8980230191198567,0.4296148525494086,3,1
2015,1,30,14,53,189,0.5516108832320264,0.4665487469680108,0.5466256728477953,0.6232541732962253,0.5221171202972653,0.5990823399932511,0.42278067801378805,0.8332694808457899,3,1
2015,1,11,21,27,153,0.4891016052285828,0.5192218872757776,0.4921440358138123,0.7637306449684347,0.35465077531724026,0.7072140239539239,0.17354173549650553,0.9453927879660562,2,1
2015,1,31,12,56,188,0.5747587374723961,0.4262964373626761,0.43407513577188805,0.6134842428703958,0.47812324156641245,0.6060082071093187,0.1367576432795908,0.7258284418886871,1,1
2015,1,29,6,7,168,0.4044523613270582,0.546397246745303,0.3785876377855304,0.38270933453059514,0.6175901813472879,0.7020496068508477,0.3763890101599656,0.7062403522079761,1,1
2015,1,3,14,28,129,0.6341593434994774,0.5807760692190143,0.4041134373386445,0.572577162569765,0.5833239929140747,0.8175432993628181,0.29663088646433167,0.697131529084302,2,1
2015,1,26,8,17,197,0.35583826852861283,0.4678031855284976,0.5861799723960331,0.6012342914538994,0.4169435168990689,0.753484555256982,0.19849294227053435,0.30742028581471614,2,1
2015,1,16,17,41,170,0.552969207759982,0.6047029021064475,0.5829538138414765,0.5388221483576268,0.4612568311145891,0.6327136773187874,0.8648537462948984,0.6829281629926115,1,1
2015,2,1,1,4,100,0.6917326340380203,0.5598375814841647,0.40118231334025506,0.6366963274053528,0.5402832427043206,0.2838077361178259,0.7675444039892175,0.22270825055454116,2,1
2015,1,15,3,20,195,0.6434809885177104,0.40512018709559017,0.5684090846357851,0.6067445800197913,0.5242715328151822,0.6496562800442145,0.06071712712256406,0.6380475866242973,2,1
2015,1,1,6,6,176,0.5814546783322607,0.49173819391694557,0.5294833421778633,0.5245294188038465,0.35570198112809165,0.18646603800929323,0.7425664473351853,0.15119081850674007,3,1
2015,1,8,18,12,101,0.4362468752784307,0.4462545638650285,0.5426031065737829,0.3959422871937504,0.5314552021840215,0.7482366506991197,0.29726981804338054,0.26670463603732764,1,1
2015,1,16,16,53,149,0.5743053493447499,0.5819520434153076,0.6846115874687868,0.663254581619479,0.4545203141315326,0.3396282680138476,0.09927845063068398,0.0959618605625034,2,1
2015,1,17,8,26,196,0.5832106307509665,0.610421063847059,0.5595119049889945,0.5483026610774883,0.4786057118998763,0.5339173628431053,0.8678582426889807,0.3189945106715852,1,1
2015,1,31,22,42,100,0.3841382098682941,0.606810157681967,0.4084139135306577,0.5357098687696118,0.5532168587994877,0.0002153368155285,0.5814832594065016,0.8277853080874437,2,1
2015,2,4,13,29,171,0.5555062996998767,0.5132783874675493,0.555735675872015,0.5269185026857225,0.2424625289736118,0.9831028172377729,0.9693582947037261,0.06910841053310517,1,1
2015,1,14,9,45,153,0.6382462947765697,0.45533451901850563,0.39738489032007496,0.5504283373330163,0.5436331567761854,0.6629635046161887,8.434697043957495e-05,0.225028934696014,2,1
2015,1,19,16,33,169,0.4131961969926012,0.28934722082539005,0.7083814287837481,0.4953606316689907,0.43367457906867773,0.581871076508697,0.5578156408777314,0.49093596415260216,1,1
2015,1,7,9,11,177,0.7211564380787985,0.46071487133875005,0.3744414988745167,0.6064891226003135,0.471281259899407,0.867804586564495,0.7462730333171207,0.7215820816057933,3,1
2015,2,4,10,27,115,0.4704575787459973,0.4663357544715588,0.5004486554235706,0.2754514325153145,0.5016120651566857,0.2034292792794701,0.1663868950245835,0.9622141238538059,3,1
2015,1,14,9,27,177,0.514616203886659,0.5229465435219273,0.42124990790807626,0.5915987451148048,0.31645215082958145,0.741566599115482,0.39342669981411665,0.19279699872056705,3,1
2015,1,18,11,56,129,0.629322426589189,0.5518778459683885,0.6324197210423944,0.4775649377082507,0.38915309778833906,0.5339202407746316,0.08101094975544691,0.11778325197944928,1,1
2015,1,28,0,18,187,0.7848062990545834,0.4841492880475416,0.608742755090913,0.5363834828956608,0.4801453311043502,0.27899328859514333,0.23258985245294353,0.6288886484046536,1,1
2015,1,6,8,38,197,0.4644931105875436,0.5047308784948941,0.6020961351497055,0.47273773274417696,0.5296792265410039,0.22602628442964778,0.6145302114156128,0.2511812315316324,1,1
2015,1,14,1,59,106,0.5903188202058848,0.4515186870261565,0.46624066501906425,0.5665197757505004,0.587047178053617,0.18375713393509463,0.27511958749655196,0.9857086377344316,2,1
2015,2,3,16,43,130,0.3291951042664871,0.48184891839935295,0.7139764134727131,0.6256082932734888,0.403591073088867,0.27221002468111954,0.35105218483740036,0.42848761900786353,2,1
2015,1,18,3,13,170,0.36814603049372174,0.4347248521852842,0.5758533196031678,0.5361439398691574,0.5284890979467548,0.260775423505461,0.519918497151164,0.40312984900986787,3,1
2015,1,18,8,3,184,0.6025791335148006,0.46297134729895956,0.3851037654462486,0.5323122612062795,0.2722144615126374,0.9394850387808693,0.5163485019267,0.154798482716778,3,1
2015,1,26,0,0,188,0.292384618271061,0.5169815630591696,0.5036370586118926,0.6343630287383917,0.5622378209133275,0.0002153368155285,0.8253509962869738,0.29455896244338675,2,1
2015,1,10,4,18,115,0.7007957666953976,0.38997942065505253,0.3990693577679788,0.5133681614645323,0.5460608609974952,0.5269527320831486,0.3505207695917614,0.168140209919774,2,1
2015,1,14,0,58,136,0.6505486349558652,0.47870494768039934,0.4385206992416784,0.3697154745021411,0.6137442704757758,0.7188533338321581,0.5395442404415608,0.3793789673677989,2,1
2015,1,6,14,36,182,0.23621254476475145,0.4056247798333309,0.6308015919128339,0.38842505934159155,0.402431709626237,0.8501595615653305,0.053484408286973546,0.7394344826065725,2,1
2015,1,27,16,36,139,0.5170284369658901,0.6661212049455496,0.539723492060799,0.5945638369704068,0.6158187615621288,0.5815237537408574,0.06352668024196931,0.9763613875512137,1,1
2015,1,17,11,59,144,0.45428397128427966,0.38432553296145866,0.5124066027273992,0.6918916186218298,0.2885788869779366,0.8890164712818843,0.8866752437098523,0.25016175598728535,1,1
2015,1,31,22,43,146,0.5845234856546577,0.45937391277616757,0.38286359860777996,0.4922174364880009,0.5840111591693408,0.7343855166205187,0.09804792438775631,0.3975748703423884,1,1
2015,1,11,23,51,161,0.5939359916299848,0.41221483977176515,0.5124593282978155,0.5903401374821586,0.2900250038073008,0.31066167929378685,0.5889364351355325,0.6542138072843523,3,1
2015,1,20,17,14,124,0.5310072576832501,0.43415716631856516,0.369401430810618,0.5356593855872733,0.6376093811314988,0.05360695014977919,0.7782038146398663,0.5708218931721569,3,1
2015,1,2,3,17,172,0.47947760158091085,0.49015139167593724,0.6525506608862317,0.3140841195028428,0.5780593201864023,0.5432876400201629,0.13592841457825033,0.5851654499124677,2,1
2015,1,17,3,19,136,0.3424211369629128,0.45541650464846795,0.6400081683422969,0.5261157438172048,0.542208989796813,0.32922792175998333,0.7769809506604684,0.5531377818761399,2,1
2015,1,23,2,28,183,0.6366098402281007,0.48609419315364616,0.39475418228766906,0.5946758504713965,0.45649788089694354,0.8933603508325995,0.9472167099851155,0.17166172027498802,2,1
2015,2,2,11,30,187,0.3698107569064972,0.5335230663649371,0.378006775755405,0.6285038518569034,0.4842417904735863,0.9156421046127277,0.5173407282086155,0.09526210535381499,2,1
2015,1,23,18,27,141,0.4749550397952093,0.616311115577504,0.43292595369105435,0.7290364999535267,0.589704384191833,0.05551367440181267,0.904959028254413,0.48862564191927643,1,1
2015,1,13,16,17,103,0.3809915050918592,0.4716329855189106,0.6812883457497643,0.4651623284850469,0.4782541193139878,0.44038749257400606,0.11353098948006576,0.8577659755019138,2,1
2015,1,18,15,22,132,0.6021202905596367,0.45543779293108955,0.43555185148145387,0.4495399084851638,0.5817719156181514,0.6448802354787692,0.4211934673473746,0.04275785692626573,1,1
2015,1,6,19,2,173,0.6370603914755023,0.5095038227176618,0.6380004038396506,0.4511904928938105,0.5242593249730386,0.8054957576523055,0.26826023418331996,0.900173602518725,3,1
2015,1,15,5,9,129,0.31013482950030097,0.43874473251843354,0.4186336522506522,0.5780424341864349,0.6004956344216811,0.9305787235806147,0.8259904548724936,0.5048498634733152,1,1
2015,1,15,20,55,177,0.6836655516611274,0.5252770513345936,0.48364017778621904,0.5302054524119898,0.3621042623141739,0.557006825450241,0.7688502345815125,0.6510914431282361,3,1
2015,1,6,11,6,107,0.6357277815915489,0.5190922989380022,0.369413856824748,0.6487963916533958,0.66384189738064,0.035402381968191135,0.013534518435838595,0.9468524582513547,3,1
2015,2,4,8,50,168,0.6228516679994776,0.39617824655085365,0.4887803341224218,0.3276921003959428,0.4285905085031328,0.44272790802983725,0.3310678753756065,0.27773872029644403,3,1
2015,1,9,19,29,181,0.4324489517620491,0.3729318922614593,0.6867220990754349,0.3734898262395376,0.7149463114456402,0.4866904310933618,0.6461447049907019,0.2065177445214325,2,1
2015,1,5,13,1,186,0.5689273994307509,0.389590470559547,0.4120502961307134,0.6522111350273231,0.4933577105706862,0.16506829295953748,0.40980171484680905,0.4053864679887322,3,1
2015,1,5,21,34,152,0.5743801181303979,0.4746825342444224,0.4322131043660076,0.5613621622934599,0.5396481168007984,0.8215011047135709,0.6915464340314186,0.7642104700627521,3,1
2015,1,29,12,28,165,0.48453436906738595,0.37500060984620953,0.6881393402677561,0.6529310971822545,0.4347893291099214,0.5886360285075856,0.2332452056562427,0.20064472029776007,3,1
2015,1,11,15,43,132,0.4617366759403376,0.49774895986192663,0.4418085025483982,0.6339935576749427,0.2749577169639971,0.07653739846494864,0.5085456054082999,0.2359284538699233,1,1
2015,1,26,12,36,160,0.5222896696029123,0.4181205856163104,0.5204486244113165,0.5880349716922524,0.36497501506003616,0.8059428610311954,0.10769980573518703,0.34629814769382,2,1
2015,1,22,4,42,181,0.7967598752731264,0.4074850825586528,0.36522490808973834,0.47970913100404794,0.469275170792405,0.0786936154130982,0.7236193720587835,0.6877790101117404,3,1
2015,1,3,11,30,103,0.5674384767036997,0.5613844409354569,0.5525764377619717,0.3408575869860816,0.49061477438113904,0.5828575962916154,0.3680190537643149,0.6024261147482892,1,1
2015,1,13,16,16,148,0.3513811575978636,0.5065969396944048,0.37505631905316617,0.5304497838231786,0.23243670170123007,0.8501949785061843,0.12531135645521138,0.23137156739490974,3,1
2015,1,25,13,55,127,0.5287228248792105,0.4642035260032394,0.6794566285062246,0.5134172655991631,0.5490879207160361,0.5305147960404138,0.03692895325489019,0.9236229975950152,3,1
2015,2,1,1,5,180,0.5341101010018975,0.3878878390319629,0.6081063496711321,0.5066758301503871,0.3661878758089839,0.04773566929145342,0.3411032172902336,0.7223115686529087,1,1
2015,1,13,21,16,112,0.5511658524822532,0.2984605575058256,0.5052756208289935,0.4553003944093526,0.4439580430270199,0.8583357034429119,0.6708826302263582,0.7132032999897764,3,1
2015,1,5,7,53,144,0.6698169709998045,0.34505905703812834,0.4378269649555966,0.6672651946478367,0.5307969327761017,0.7578228283893068,0.5251686939223679,0.4307337090201594,3,1
2015,2,1,6,2,116,0.606443622963294,0.22443993976996324,0.36671626076669156,0.6148785073447999,0.41951750010328226,0.830986418327503,0.08408120915623464,0.9220735910669219,2,1
2015,1,1,20,7,167,0.5343808247150883,0.45111249173875706,0.4057213755728709,0.248111337654793,0.4283634480361323,0.3266212721825971,0.6431993468215683,0.6574143415781704,2,1
2015,1,9,7,11,139,0.5139922856892777,0.3672439298789211,0.6257715376311062,0.6698168561057319,0.5998453275051026,0.2107584738751399,0.7297527315571051,0.3251306422088015,1,1
2015,1,13,19,41,182,0.5793925933957094,0.4419431161808273,0.5792034675814969,0.7238364530199011,0.5632800981711342,0.40248606952791893,0.4235047663791521,0.5521707584303542,2,1
2015,1,23,23,26,107,0.588340468370499,0.538447036688535,0.5548385289572482,0.28020734234648176,0.5101364206745755,0.21532776611571364,0.2794571855858215,0.6926400272615039,3,1
2015,2,2,23,9,172,0.46274215772348876,0.5193137698083891,0.44132741413126486,0.6760427094105348,0.5153050740446141,0.703549962275424,0.38549713507261624,0.6959989932314716,3,1
2015,1,2,13,41,124,0.6375254643181427,0.3501980503628933,0.7095860595876025,0.6954026089209133,0.3983104557531789,0.23553380391128503,0.0937176618452249,0.6882557247321828,3,1
2015,1,28,4,15,147,0.4576336065586435,0.41563531104532747,0.6407241623666562,0.5345765539586836,0.5716791795993601,0.031233526316159815,8.434697043957495e-05,0.5714244126052929,3,1
2015,1,3,1,59,193,0.5871120120995102,0.33670775133660014,0.35205620145677674,0.3001437222282943,0.5553438129202771,0.7155743160127294,0.14871997921890837,0.20498523855045392,2,1
2015,1,28,1,48,173,0.49007442442144705,0.435661569496567,0.6822364236450952,0.4042722057239666,0.31633780555538954,0.5189602019832481,0.10041983827119652,0.10164663983869714,1,1
2015,2,3,5,24,144,0.6051109583154984,0.45574354726354005,0.7238957225550484,0.522122952735,0.34226852071052377,0.7128403897151099,0.3854216574387798,0.5565156900742005,1,1
2015,1,15,19,28,120,0.514762039877538,0.5366269864961349,0.2716752820341472,0.5568505696775717,0.39227371896087154,0.8255159452564598,0.4988756586636194,0.2794394463202815,1,1
2015,1,15,19,5,109,0.34445224219499393,0.3658670021392061,0.42035587957325365,0.6633419771576388,0.6678352357790889,0.5908198891024244,0.3822347748412249,0.683438829934954,3,1
2015,1,3,7,33,140,0.5871205075330503,0.45906181100012483,0.42472104839977237,0.6028187314764155,0.47783304695787704,0.45466167984498435,0.4787441880048114,0.7133236771415659,1,1
2015,1,31,23,10,195,0.4119209950395591,0.4834590385347671,0.22589027248451343,0.562148419761228,0.49532324357115115,0.731033954250741,0.8879872600093216,0.24216941851350962,1,1
2015,2,2,14,57,130,0.5837975351483378,0.4550207417431352,0.46579856095511457,0.5842229106533589,0.5149891044437945,0.7991806564638102,0.7622449837728317,0.6989640534734137,3,1
2015,2,2,17,14,166,0.5793840858627536,0.5126149630064794,0.7000286132589238,0.3322617086486415,0.33874053763829504,0.8019204416355896,0.08393081791785903,0.8190074759978632,3,1
2015,1,13,15,4,137,0.4658339891431592,0.4104065065435193,0.467625410964776,0.6724973491326611,0.6339862589604904,0.5664092434875969,0.3482663013196883,0.16345971236057713,3,1
2015,1,4,15,27,123,0.5519313002205104,0.49047898409624374,0.43271601712235214,0.6520310958926809,0.5925022215352346,0.9306013264634138,0.2619730199165224,0.28506834597360575,2,1
2015,1,14,19,16,146,0.6116447749072356,0.502278948537145,0.5405198804729712,0.2983069150657064,0.25379914013561927,0.6428815742559661,0.06224036268193242,0.7738464151002608,2,1
2015,2,2,20,9,138,0.4383071653400381,0.47236387013964204,0.577817235367494,0.5607438402127094,0.5833572684824418,0.4746783456214761,0.0035588405407882408,0.8881372667770128,3,1
2015,1,24,3,21,170,0.48567359645062674,0.4601729277731318,0.39103014160935906,0.5043327535581014,0.4394008828340282,0.4772349323896777,0.41607228005064273,0.7439926705225279,3,1
2015,1,23,0,45,119,0.439999763853091,0.40129494231158264,0.5440329924413937,0.4199799013342402,0.3269488545797914,0.862083813513334,0.5287731299683261,0.10759594552784031,2,1
2015,1,19,7,32,182,0.4427453814886445,0.5156087470854533,0.5545171836743856,0.4311222724939385,0.5879431852017023,0.2326929802720634,0.8907761111254482,0.5581771053556946,3,1
2015,1,21,21,25,128,0.47799532724892396,0.47491683542004576,0.5573509196639866,0.5685083679743893,0.4482186777448528,0.4984761915455667,0.27815020705151505,0.5815936571674581,2,1
2015,1,6,18,10,147,0.335306583189432,0.4432539738541861,0.6475404216352809,0.37696832534356617,0.5197718869407654,0.3349628974369438,0.6126621102135466,0.1733869265660589,3,1
2015,1,29,18,54,124,0.6074875374243061,0.48020258499437796,0.4628965563275018,0.5943376866548271,0.6568560982323383,0.004851382078700153,0.8422081562940036,0.06418807225025357,2,1
2015,1,12,4,41,188,0.5565867922475154,0.45544923330374926,0.3532013802829346,0.5471757795274251,0.5272251333076755,0.9237853169304975,0.049559499789648964,0.5470704913189102,3,1
2015,1,24,19,10,134,0.48744217552682256,0.48972491088021447,0.4629362557254814,0.518206105908172,0.48893553803089385,0.929734739443969,0.060381151553912125,0.24015015770221404,3,1
2015,1,8,7,16,103,0.49502726364862426,0.44664394179755335,0.611573933531504,0.5352644685380649,0.28772443909521855,0.7761572515627112,0.7681847217523772,0.9767787731606015,2,1
2015,1,24,18,52,103,0.5480217294419514,0.4852707708025647,0.727649289432773,0.4940921799986373,0.5055869605813791,0.7404479967201595,0.8823732993459813,0.5131036494225646,3,1
2015,2,1,5,41,143,0.5841946959937792,0.4529422051898573,0.5344003592216244,0.34565181637910514,0.4778805730446574,0.057914957105085804,0.14984351684163805,0.6429773087586574,3,1
